"A7.spc - RawData"
"Wavelength nm."	"Abs."
220.00	2.893
222.00	2.764
224.00	2.607
226.00	2.436
228.00	2.235
230.00	2.012
232.00	1.776
234.00	1.542
236.00	1.315
238.00	1.109
240.00	0.927
242.00	0.773
244.00	0.648
246.00	0.552
248.00	0.474
250.00	0.412
252.00	0.368
254.00	0.335
256.00	0.314
258.00	0.302
260.00	0.295
262.00	0.289
264.00	0.287
266.00	0.286
268.00	0.277
270.00	0.260
272.00	0.241
274.00	0.219
276.00	0.191
278.00	0.157
280.00	0.122
282.00	0.092
284.00	0.074
286.00	0.064
288.00	0.060
290.00	0.059
292.00	0.058
294.00	0.058
296.00	0.057
298.00	0.055
300.00	0.052
302.00	0.049
304.00	0.045
306.00	0.037
308.00	0.031
310.00	0.025
312.00	0.019
314.00	0.014
316.00	0.011
318.00	0.008
320.00	0.006
322.00	0.005
324.00	0.003
326.00	0.003
328.00	0.002
330.00	0.002
332.00	0.001
334.00	0.001
336.00	0.001
338.00	0.001
340.00	0.001
342.00	0.001
344.00	0.000
346.00	0.000
348.00	0.000
350.00	0.000
352.00	0.000
354.00	0.000
356.00	0.000
358.00	0.000
360.00	0.000
362.00	-0.000
364.00	-0.002
366.00	-0.001
368.00	-0.001
370.00	-0.000
372.00	0.000
374.00	0.000
376.00	-0.000
378.00	0.000
380.00	0.000
382.00	0.000
384.00	0.000
386.00	0.001
388.00	0.001
390.00	0.000
392.00	0.000
394.00	0.000
396.00	0.000
398.00	0.001
400.00	0.000
